title_id,title_name,genre,release_year,origin_country,original_language,duration_min,age_rating,imdb_rating,provider,is_original,date_added,total_views,unique_viewers,avg_watch_duration,completion_rate,rewatch_rate,popularity_score,engagement_score,recency_years,maturity
315,Title 315,Sci-Fi,2003,AU,Korean,159,G,6.2,Streamio,0,2023-07-17,27,27,93.51851851851852,0.6666666666666666,0.1111111111111111,86.08888888888889,2.032611227579781,22,G
316,Title 316,Documentary,1993,ES,Dutch,145,G,7.1,ViewPrime,0,2023-04-25,16,16,92.5,0.375,0.0625,66.975,1.4504310344827587,32,G
317,Title 317,Action,1981,DE,Japanese,115,PG,8.2,ViewPrime,0,2018-09-13,28,28,82.96428571428571,0.35714285714285715,0.14285714285714285,82.8,1.5785714285714285,44,PG
318,Title 318,Thriller,2004,JP,German,167,NC-17,6.3,CinemaNow,0,2017-11-20,23,23,84.1304347826087,0.391304347826087,0.17391304347826086,73.5608695652174,1.46029679770893,21,NC-17
319,Title 319,Horror,2021,CA,Korean,83,PG-13,7.6,ViewPrime,0,2016-07-27,19,19,80.6842105263158,0.7894736842105263,0.05263157894736842,91.50526315789473,2.603677869372226,4,PG-13
320,Title 320,Romance,2011,IT,English,174,G,8.7,Netflux,0,2024-03-04,27,27,97.22222222222223,0.5185185185185185,0.2222222222222222,96.73703703703704,1.818007662835249,14,G
321,Title 321,Drama,1980,NL,French,99,G,7.7,ViewPrime,1,2015-02-07,28,28,78.85714285714286,0.32142857142857145,0.14285714285714285,78.5142857142857,1.5822510822510822,45,G
322,Title 322,Thriller,2012,CA,Dutch,55,NC-17,6.8,Streamio,1,2022-05-24,28,28,92.35714285714286,0.32142857142857145,0.14285714285714285,74.0142857142857,2.464935064935065,13,NC-17
323,Title 323,Horror,1981,US,Japanese,43,G,7.4,CinemaNow,1,2021-01-03,23,23,84.82608695652173,0.4782608695652174,0.2608695652173913,87.75652173913043,3.190091001011122,44,G
324,Title 324,Sci-Fi,1981,AU,Japanese,85,G,6.3,Netflux,0,2020-11-17,36,36,83.36111111111111,0.5833333333333334,0.16666666666666666,90.6,2.3140522875816996,44,G
325,Title 325,Action,1995,FR,Spanish,130,PG-13,7.1,Streamio,0,2015-11-20,25,25,104.6,0.52,0.24,88.5,2.0846153846153843,30,PG-13
326,Title 326,Documentary,2005,CA,German,97,PG-13,6.8,Netflux,1,2022-05-01,27,27,91.11111111111111,0.4444444444444444,0.18518518518518517,81.68148148148148,2.013363879343261,20,PG-13
327,Title 327,Drama,1985,NL,Japanese,136,NC-17,7.4,Streamio,0,2015-08-18,21,21,92.0,0.5238095238095238,0.09523809523809523,80.55238095238096,1.8193277310924372,40,NC-17
328,Title 328,Drama,2024,IT,Italian,167,R,6.5,CinemaNow,0,2021-05-06,16,16,107.8125,0.5,0.1875,76.475,1.8330838323353293,1,R
329,Title 329,Comedy,2013,US,German,94,NC-17,7.5,Streamio,0,2018-01-15,31,31,84.93548387096774,0.41935483870967744,0.1935483870967742,86.74516129032257,1.93582704186685,12,NC-17
330,Title 330,Drama,1984,KR,Spanish,179,NC-17,6.5,Netflux,0,2017-01-04,27,27,100.81481481481481,0.4074074074074074,0.1111111111111111,74.62592592592593,1.489137181874612,41,NC-17
331,Title 331,Documentary,1981,FR,French,141,G,8.0,CinemaNow,0,2016-10-27,24,24,75.91666666666667,0.5416666666666666,0.20833333333333334,91.9,1.8300827423167847,44,G
332,Title 332,Thriller,2016,NL,Dutch,138,PG,6.6,Netflux,1,2020-08-13,31,31,95.29032258064517,0.45161290322580644,0.3225806451612903,90.30967741935484,1.9163160355306217,9,PG
333,Title 333,Documentary,1983,UK,Japanese,99,G,4.6,CinemaNow,0,2021-10-14,28,28,100.82142857142857,0.5357142857142857,0.14285714285714285,73.72857142857143,2.2326839826839824,42,G
334,Title 334,Animation,2000,US,Spanish,155,R,5.8,ViewPrime,0,2018-12-28,25,25,95.88,0.56,0.2,82.0,1.9385806451612904,25,R
335,Title 335,Romance,2004,NL,French,137,G,7.0,CinemaNow,0,2023-12-13,21,21,101.23809523809524,0.42857142857142855,0.19047619047619047,78.55238095238094,1.7865832464372609,21,G
336,Title 336,Thriller,2025,UK,Italian,108,PG,9.0,Streamio,1,2022-12-25,26,26,75.8076923076923,0.5,0.19230769230769232,95.21538461538461,1.8942307692307692,0,PG
337,Title 337,Action,2004,ES,Dutch,67,G,8.0,Netflux,1,2018-06-16,25,25,97.6,0.48,0.2,89.0,2.616716417910448,21,G
338,Title 338,Horror,2003,DE,Italian,73,G,4.3,ViewPrime,0,2019-11-01,27,27,96.51851851851852,0.48148148148148145,0.14814814814814814,69.18148148148148,2.4332825976661594,22,G
339,Title 339,Horror,2015,AU,Japanese,66,G,5.2,Netflux,0,2018-12-20,23,23,95.95652173913044,0.5217391304347826,0.13043478260869565,72.40869565217392,2.627799736495389,10,G
340,Title 340,Romance,1985,JP,Dutch,138,G,8.4,CinemaNow,1,2019-08-22,25,25,99.48,0.48,0.16,89.0,1.8408695652173912,40,G
341,Title 341,Animation,1985,AU,German,173,PG,7.8,Streamio,1,2016-11-25,32,32,105.5625,0.5,0.15625,91.0125,1.7664378612716765,40,PG
342,Title 342,Action,1997,DE,Spanish,166,PG,9.7,Netflux,1,2016-11-15,20,20,75.8,0.7,0.35,113.0,2.2066265060240964,28,PG
343,Title 343,Animation,1997,NL,Spanish,163,G,6.4,CinemaNow,0,2017-10-27,31,31,72.96774193548387,0.6129032258064516,0.25806451612903225,94.1483870967742,1.9315258262418367,28,G
344,Title 344,Thriller,2020,CA,German,157,G,6.0,ViewPrime,1,2018-06-01,13,13,88.23076923076923,0.3076923076923077,0.23076923076923078,64.72307692307692,1.4081332680058796,5,G
345,Title 345,Drama,2005,ES,Japanese,124,R,7.1,CinemaNow,1,2019-10-30,27,27,111.33333333333333,0.37037037037037035,0.07407407407407407,73.92222222222223,1.712664277180406,20,R
346,Title 346,Action,1999,ES,German,162,PG-13,6.4,ViewPrime,1,2019-06-20,29,29,97.34482758620689,0.3103448275862069,0.06896551724137931,68.36551724137932,1.2905491698595146,26,PG-13
347,Title 347,Documentary,1998,KR,Korean,102,PG-13,8.2,Streamio,0,2018-02-22,28,28,78.60714285714286,0.4642857142857143,0.17857142857142858,89.94285714285715,1.8778011204481795,27,PG-13
348,Title 348,Animation,2003,UK,German,179,PG,6.4,Netflux,1,2023-02-26,18,18,99.5,0.6111111111111112,0.05555555555555555,76.13333333333333,1.8336436995654875,22,PG
349,Title 349,Horror,2025,FR,Korean,114,G,6.7,Streamio,1,2022-07-19,29,29,106.37931034482759,0.4827586206896552,0.3448275862068966,92.27931034482759,2.2434966727162733,0,G
350,Title 350,Horror,1988,KR,Spanish,101,PG-13,5.8,ViewPrime,0,2023-01-08,29,29,99.10344827586206,0.4827586206896552,0.20689655172413793,80.88275862068966,2.1536360532604983,37,PG-13
351,Title 351,Animation,2004,UK,Korean,162,NC-17,7.9,Streamio,1,2020-12-28,31,31,96.12903225806451,0.5161290322580645,0.1935483870967742,93.58387096774193,1.8191955396256472,21,NC-17
352,Title 352,Romance,2024,NL,English,132,NC-17,5.9,Netflux,0,2016-03-23,21,21,65.57142857142857,0.42857142857142855,0.14285714285714285,70.67142857142856,1.4967532467532467,1,NC-17
353,Title 353,Thriller,2022,KR,Dutch,82,NC-17,7.5,Netflux,0,2021-04-25,32,32,83.78125,0.6875,0.21875,102.0125,2.6154725609756095,3,NC-17
354,Title 354,Animation,2001,NL,Italian,42,G,9.3,CinemaNow,0,2017-06-28,28,28,85.57142857142857,0.39285714285714285,0.21428571428571427,93.65714285714286,3.0374149659863945,24,G
355,Title 355,Romance,2013,AU,German,154,PG-13,4.9,Streamio,0,2020-03-11,24,24,104.04166666666667,0.4583333333333333,0.2916666666666667,76.39999999999999,1.8839285714285714,12,PG-13
356,Title 356,Romance,1989,ES,English,163,G,8.8,CinemaNow,1,2019-08-31,22,21,97.5,0.6363636363636364,0.18181818181818182,97.9090909090909,2.0527049637479085,36,G
357,Title 357,Comedy,1987,IT,Dutch,119,PG-13,7.3,Streamio,0,2023-10-18,33,33,78.81818181818181,0.45454545454545453,0.09090909090909091,83.57272727272728,1.6623376623376622,38,PG-13
358,Title 358,Thriller,2013,CA,Dutch,161,G,5.6,Streamio,0,2023-02-05,21,21,88.28571428571429,0.7619047619047619,0.09523809523809523,83.45714285714286,2.1674060928719316,12,G
359,Title 359,Horror,2000,UK,Spanish,51,G,7.1,Netflux,0,2024-07-10,20,20,84.25,0.5,0.25,85.0,2.9019607843137254,25,G
360,Title 360,Documentary,2021,UK,French,102,NC-17,7.9,ViewPrime,1,2021-03-10,17,17,97.23529411764706,0.5882352941176471,0.29411764705882354,93.81764705882354,2.4238754325259513,4,NC-17
361,Title 361,Action,2001,AU,Japanese,158,PG,6.1,Streamio,0,2022-01-23,19,19,103.3157894736842,0.47368421052631576,0.05263157894736842,68.21578947368421,1.6538974017321784,24,PG
362,Title 362,Action,1991,KR,Japanese,141,G,7.6,ViewPrime,0,2020-01-16,22,22,86.95454545454545,0.5454545454545454,0.18181818181818182,87.56363636363636,1.8894261766602192,34,G
363,Title 363,Animation,2004,US,German,92,PG-13,8.9,Netflux,1,2021-06-22,23,23,105.1304347826087,0.43478260869565216,0.17391304347826086,88.73478260869565,2.1862003780718338,21,PG-13
364,Title 364,Comedy,2014,IT,Dutch,123,PG,6.4,Streamio,1,2016-04-11,17,17,71.82352941176471,0.4117647058823529,0.23529411764705882,74.55294117647058,1.6427546628407461,11,PG
365,Title 365,Sci-Fi,2022,CA,Dutch,139,NC-17,5.8,Streamio,1,2021-08-01,31,31,89.35483870967742,0.5483870967741935,0.3548387096774194,92.76129032258063,2.0944534694824783,3,NC-17
366,Title 366,Comedy,2002,ES,Korean,84,PG-13,6.8,Netflux,1,2022-07-15,28,28,92.92857142857143,0.5357142857142857,0.21428571428571427,88.3,2.3920068027210886,23,PG-13
367,Title 367,Action,2000,UK,German,118,G,7.1,ViewPrime,0,2019-03-10,21,21,107.28571428571429,0.47619047619047616,0.09523809523809523,76.67142857142856,1.95682001614205,25,G
368,Title 368,Action,2012,NL,Japanese,75,NC-17,8.3,Streamio,0,2019-09-29,30,30,98.3,0.6666666666666666,0.23333333333333334,104.5,2.8773333333333335,13,NC-17
369,Title 369,Action,2011,KR,French,82,R,6.8,CinemaNow,1,2016-07-28,21,21,92.0,0.6666666666666666,0.14285714285714285,87.07619047619048,2.598141695702671,14,R
370,Title 370,Action,2000,CA,English,131,G,6.5,Streamio,0,2016-07-13,33,33,96.39393939393939,0.5757575757575758,0.15151515151515152,88.66363636363637,2.0388619014573215,25,G
371,Title 371,Thriller,2004,AU,Korean,144,R,5.8,Streamio,0,2022-12-18,29,29,99.48275862068965,0.3103448275862069,0.1724137931034483,70.53793103448277,1.483955938697318,21,R
372,Title 372,Horror,2011,IT,Italian,47,PG,5.0,CinemaNow,1,2015-05-14,23,23,80.91304347826087,0.391304347826087,0.13043478260869565,64.88695652173914,2.6345975948196116,14,PG
373,Title 373,Sci-Fi,1994,AU,Spanish,83,R,5.5,Streamio,1,2021-03-01,31,31,100.41935483870968,0.4838709677419355,0.2903225806451613,84.80967741935484,2.4679362611737274,31,R
374,Title 374,Romance,1987,JP,Italian,108,NC-17,5.4,CinemaNow,0,2021-01-29,17,17,94.52941176470588,0.5294117647058824,0.17647058823529413,72.49411764705883,2.110566448801743,38,NC-17
375,Title 375,Drama,2008,AU,German,148,G,6.7,ViewPrime,0,2018-05-04,22,22,88.68181818181819,0.5454545454545454,0.18181818181818182,83.06363636363636,1.871928746928747,17,G
376,Title 376,Drama,2008,DE,Dutch,62,R,5.2,Netflux,0,2023-09-12,30,30,81.36666666666666,0.5333333333333333,0.23333333333333334,82.33333333333334,2.6123655913978494,17,R
377,Title 377,Thriller,1993,JP,Dutch,149,PG,3.8,ViewPrime,1,2023-10-20,28,27,87.21428571428571,0.6071428571428571,0.07142857142857142,69.52857142857142,1.87104506232023,32,PG
378,Title 378,Thriller,1993,US,Dutch,176,PG-13,6.9,ViewPrime,0,2018-08-18,27,27,83.11111111111111,0.48148148148148145,0.037037037037037035,76.62592592592593,1.472222222222222,32,PG-13
379,Title 379,Sci-Fi,1998,JP,Spanish,171,G,9.2,ViewPrime,0,2023-05-31,25,25,84.88,0.56,0.32,105.0,1.936374269005848,27,G
380,Title 380,Animation,1983,DE,French,73,PG,8.4,ViewPrime,0,2022-12-23,26,26,101.11538461538461,0.46153846153846156,0.23076923076923078,92.21538461538461,2.5389884088514227,42,PG
381,Title 381,Documentary,1995,KR,Japanese,165,PG,6.7,CinemaNow,0,2022-01-15,27,27,94.37037037037037,0.48148148148148145,0.1111111111111111,79.32962962962964,1.6460157126823793,30,PG
382,Title 382,Animation,2004,CA,Italian,63,R,5.7,CinemaNow,1,2022-10-16,30,30,84.96666666666667,0.5333333333333333,0.1,78.16666666666667,2.5153439153439154,21,R
383,Title 383,Documentary,2009,CA,Dutch,40,G,9.9,Streamio,0,2022-02-13,24,24,102.25,0.7916666666666666,0.3333333333333333,120.15,4.472916666666666,16,G
384,Title 384,Documentary,1984,AU,Japanese,95,R,7.1,ViewPrime,1,2020-07-19,27,27,106.44444444444444,0.5185185185185185,0.07407407407407407,81.32962962962964,2.231578947368421,41,R
385,Title 385,Sci-Fi,2000,DE,Dutch,180,NC-17,7.2,ViewPrime,0,2021-05-07,32,32,92.5,0.4375,0.1875,86.45,1.5763888888888888,25,NC-17
386,Title 386,Horror,2001,KR,English,51,G,6.8,Streamio,0,2015-03-08,24,24,100.5,0.5833333333333334,0.2916666666666667,92.14999999999999,3.4289215686274512,24,G
387,Title 387,Comedy,1990,CA,Korean,40,R,7.0,ViewPrime,0,2022-09-21,25,25,80.48,0.44,0.16,80.0,3.052,35,R
388,Title 388,Action,2021,DE,French,110,G,6.3,CinemaNow,0,2017-10-22,17,17,86.76470588235294,0.5294117647058824,0.17647058823529413,76.99411764705883,2.0240641711229945,4,G
389,Title 389,Comedy,2003,KR,French,53,R,6.7,CinemaNow,0,2023-02-21,30,30,92.43333333333334,0.4,0.16666666666666666,79.83333333333333,2.710691823899371,22,R
390,Title 390,Thriller,2007,KR,Italian,64,G,8.8,ViewPrime,0,2020-05-07,31,31,88.2258064516129,0.5161290322580645,0.2903225806451613,102.92258064516129,2.701108870967742,18,G
391,Title 391,Comedy,1988,JP,German,172,R,8.5,Netflux,0,2015-02-03,23,23,94.65217391304348,0.5217391304347826,0.391304347826087,101.95217391304348,1.9850859453993932,37,R
392,Title 392,Documentary,1987,NL,French,162,G,4.5,ViewPrime,0,2019-04-19,24,24,94.16666666666667,0.4166666666666667,0.2916666666666667,72.31666666666666,1.7062757201646093,38,G
393,Title 393,Comedy,1986,UK,Dutch,134,PG-13,5.3,ViewPrime,0,2019-04-17,23,23,89.43478260869566,0.5652173913043478,0.08695652173913043,72.9086956521739,1.8848150551589875,39,PG-13
394,Title 394,Action,2021,KR,French,57,NC-17,6.1,Netflux,0,2021-11-04,14,14,86.07142857142857,0.42857142857142855,0.35714285714285715,78.18571428571428,2.724310776942356,4,NC-17
395,Title 395,Action,2008,ES,German,78,R,8.1,Streamio,0,2024-08-23,22,22,104.72727272727273,0.5909090909090909,0.13636363636363635,90.06363636363636,2.660839160839161,17,R
396,Title 396,Thriller,1985,UK,French,71,NC-17,8.5,Streamio,0,2018-12-10,36,36,87.13888888888889,0.4444444444444444,0.25,98.82222222222222,2.3661971830985915,40,NC-17
397,Title 397,Animation,2000,IT,German,110,G,7.9,ViewPrime,0,2021-03-16,30,30,83.6,0.4666666666666667,0.16666666666666666,89.16666666666666,1.86,25,G
398,Title 398,Sci-Fi,2024,US,Spanish,92,NC-17,5.6,ViewPrime,0,2023-05-22,25,25,92.92,0.36,0.2,71.0,1.93,1,NC-17
399,Title 399,Animation,1998,KR,English,101,R,6.4,Streamio,0,2016-04-06,17,17,88.52941176470588,0.5294117647058824,0.35294117647058826,86.31764705882352,2.2882935352358764,27,R
400,Title 400,Thriller,2011,KR,Italian,175,G,7.6,CinemaNow,0,2018-07-20,25,25,92.24,0.44,0.16,83.0,1.5670857142857142,14,G
401,Title 401,Action,2004,JP,Japanese,133,NC-17,6.7,ViewPrime,1,2023-07-22,26,26,107.46153846153847,0.5769230769230769,0.23076923076923078,89.48461538461538,2.192596876807403,21,NC-17
402,Title 402,Horror,1984,US,Italian,43,PG-13,6.6,ViewPrime,1,2015-06-13,25,25,78.36,0.64,0.08,84.0,3.182325581395349,41,PG-13
403,Title 403,Drama,2005,AU,Spanish,168,R,6.6,Streamio,0,2022-11-14,23,23,85.21739130434783,0.5217391304347826,0.13043478260869565,79.40869565217392,1.681159420289855,20,R
404,Title 404,Animation,1985,KR,French,111,G,8.4,CinemaNow,0,2015-11-20,15,15,103.06666666666666,0.4666666666666667,0.2,84.33333333333333,2.061861861861862,40,G
405,Title 405,Romance,1993,IT,Dutch,140,NC-17,7.7,Netflux,0,2018-06-24,23,23,107.08695652173913,0.4782608695652174,0.08695652173913043,80.56086956521739,1.808385093167702,32,NC-17
406,Title 406,Animation,1995,US,German,62,R,6.6,Netflux,0,2020-02-01,26,26,101.57692307692308,0.38461538461538464,0.07692307692307693,71.67692307692307,2.4844913151364767,30,R
407,Title 407,Drama,1999,KR,French,70,G,7.4,ViewPrime,0,2022-11-13,33,33,90.0,0.48484848484848486,0.15151515151515152,88.61818181818182,2.4069264069264067,26,G
408,Title 408,Drama,1990,CA,Dutch,173,NC-17,5.5,CinemaNow,1,2016-11-14,30,30,104.36666666666666,0.5666666666666667,0.3333333333333333,90.5,2.069942196531792,35,NC-17
409,Title 409,Documentary,1988,DE,Italian,47,PG-13,6.4,Streamio,0,2018-01-19,40,40,87.8,0.475,0.2,89.75,3.018085106382979,37,PG-13
410,Title 410,Romance,1984,DE,Italian,167,R,8.3,CinemaNow,0,2015-08-16,19,17,100.15789473684211,0.47368421052631576,0.21052631578947367,86.71052631578947,1.7576426095178064,41,R
411,Title 411,Horror,2016,IT,Dutch,80,PG-13,5.1,Netflux,0,2021-06-08,23,23,92.56521739130434,0.391304347826087,0.13043478260869565,65.38695652173914,2.070108695652174,9,PG-13
412,Title 412,Comedy,1994,AU,English,51,G,7.7,ViewPrime,0,2015-07-08,28,28,97.78571428571429,0.6428571428571429,0.21428571428571427,98.15714285714286,3.417366946778712,31,G
413,Title 413,Horror,2003,NL,French,85,G,4.5,Streamio,0,2017-07-08,26,26,86.88461538461539,0.4230769230769231,0.15384615384615385,66.94615384615385,2.0221719457013574,22,G
414,Title 414,Documentary,1995,NL,Dutch,109,G,9.0,CinemaNow,1,2016-05-04,30,30,93.23333333333333,0.36666666666666664,0.06666666666666667,84.66666666666666,1.6553516819571865,30,G
415,Title 415,Romance,2023,US,French,97,NC-17,6.3,Netflux,1,2019-07-01,24,24,96.33333333333333,0.3333333333333333,0.2916666666666667,77.14999999999999,1.9514604810996563,2,NC-17
416,Title 416,Comedy,2009,DE,Spanish,123,G,7.5,Streamio,0,2015-02-02,25,25,92.76,0.48,0.08,80.5,1.7941463414634147,16,G
417,Title 417,Documentary,1992,DE,Spanish,102,R,7.1,CinemaNow,0,2021-08-20,20,20,92.85,0.6,0.15,85.0,2.260294117647059,33,R
418,Title 418,Horror,1992,AU,German,78,G,7.2,Streamio,0,2015-04-08,25,25,77.56,0.36,0.28,83.0,1.9943589743589742,33,G
419,Title 419,Thriller,2014,ES,English,125,G,7.4,Streamio,0,2024-07-09,14,14,86.92857142857143,0.35714285714285715,0.2857142857142857,77.54285714285714,1.6954285714285713,11,G
420,Title 420,Sci-Fi,1986,FR,German,147,R,4.9,Netflux,0,2016-08-06,28,28,94.5,0.35714285714285715,0.17857142857142858,68.08571428571429,1.5357142857142858,39,R
421,Title 421,Sci-Fi,1985,US,German,173,R,7.2,CinemaNow,1,2020-02-21,31,31,99.06451612903226,0.4838709677419355,0.2903225806451613,93.30967741935484,1.8306917769904902,40,R
422,Title 422,Comedy,2017,UK,French,140,G,6.8,Netflux,0,2019-11-17,23,23,84.69565217391305,0.5217391304347826,0.13043478260869565,80.40869565217392,1.7788819875776396,8,G
423,Title 423,Action,1995,DE,Spanish,120,R,6.4,CinemaNow,0,2018-07-26,25,25,88.92,0.56,0.16,83.0,2.0210000000000004,30,R
424,Title 424,Horror,1997,FR,Italian,91,PG,6.1,Netflux,1,2016-09-28,22,22,82.9090909090909,0.4090909090909091,0.22727272727272727,75.51818181818182,1.9565434565434565,28,PG
425,Title 425,Comedy,1990,CA,Korean,120,R,7.2,Netflux,0,2021-01-04,22,22,99.5,0.5,0.045454545454545456,76.47272727272727,1.874621212121212,35,R
426,Title 426,Documentary,1993,CA,Spanish,158,PG-13,5.8,Netflux,0,2016-01-06,26,26,108.92307692307692,0.5769230769230769,0.2692307692307692,86.90769230769232,2.1124634858812072,32,PG-13
427,Title 427,Action,2023,DE,English,95,PG-13,8.2,ViewPrime,0,2016-01-09,25,25,105.32,0.44,0.28,92.0,2.2686315789473683,2,PG-13
428,Title 428,Thriller,2002,NL,English,116,PG-13,7.6,ViewPrime,0,2015-05-08,15,15,81.46666666666667,0.3333333333333333,0.6,93.66666666666666,1.9689655172413794,23,PG-13
429,Title 429,Animation,2008,AU,German,64,R,7.3,Netflux,0,2024-01-06,27,27,89.51851851851852,0.5185185185185185,0.14814814814814814,86.03333333333333,2.583912037037037,17,R
430,Title 430,Action,1987,US,English,96,PG,8.2,ViewPrime,0,2024-03-27,29,29,100.62068965517241,0.5862068965517241,0.3793103448275862,106.6758620689655,2.5998563218390807,38,PG
431,Title 431,Animation,2003,KR,Italian,106,G,4.8,Netflux,0,2015-09-22,27,27,92.03703703703704,0.5925925925925926,0.4074074074074074,90.2,2.4608665269042627,22,G
432,Title 432,Thriller,2021,CA,French,63,PG-13,5.5,Netflux,0,2015-06-24,31,31,89.6774193548387,0.3870967741935484,0.12903225806451613,71.90645161290323,2.326676907322068,4,PG-13
433,Title 433,Horror,1983,IT,Japanese,141,R,7.6,Netflux,0,2019-04-17,33,33,84.45454545454545,0.45454545454545453,0.21212121212121213,91.13333333333334,1.720180528691167,42,R
434,Title 434,Animation,1991,ES,German,87,PG-13,6.1,CinemaNow,0,2020-01-01,16,16,107.5625,0.6875,0.1875,83.85,2.7988505747126435,34,PG-13
435,Title 435,Action,1982,JP,German,115,R,6.3,Streamio,0,2024-11-24,19,19,101.26315789473684,0.5789473684210527,0.21052631578947367,82.37368421052632,2.248970251716247,43,R
436,Title 436,Romance,2010,US,Italian,111,R,5.3,ViewPrime,0,2019-09-14,20,20,99.7,0.5,0.0,63.5,1.8981981981981981,15,R
437,Title 437,Thriller,2021,AU,German,179,G,5.8,Streamio,0,2023-10-08,32,32,102.03125,0.40625,0.21875,79.45,1.6012569832402235,4,G
438,Title 438,Documentary,2010,AU,Korean,128,NC-17,8.3,CinemaNow,0,2019-05-10,32,31,90.0625,0.46875,0.125,90.1875,1.76611328125,15,NC-17
439,Title 439,Sci-Fi,1991,US,Dutch,96,G,7.6,CinemaNow,1,2015-08-28,24,24,86.20833333333333,0.625,0.20833333333333334,94.06666666666668,2.356336805555556,34,G
440,Title 440,Horror,2013,ES,German,80,G,7.2,ViewPrime,0,2022-05-14,28,28,86.53571428571429,0.4642857142857143,0.21428571428571427,86.72857142857143,2.2245535714285714,12,G
441,Title 441,Thriller,1997,AU,English,96,NC-17,6.3,Streamio,0,2018-12-24,18,18,97.61111111111111,0.5,0.2222222222222222,78.41111111111111,2.2390046296296298,28,NC-17
442,Title 442,Action,1991,FR,Dutch,131,NC-17,7.1,Netflux,0,2022-11-21,24,24,101.45833333333333,0.4166666666666667,0.2916666666666667,85.31666666666666,1.8994910941475827,34,NC-17
443,Title 443,Documentary,2016,JP,French,88,R,8.4,CinemaNow,0,2016-12-20,23,23,77.1304347826087,0.43478260869565216,0.2608695652173913,90.58260869565217,2.0069169960474307,9,R
444,Title 444,Horror,1982,UK,English,99,NC-17,6.2,ViewPrime,0,2015-03-23,19,19,103.36842105263158,0.47368421052631576,0.21052631578947367,76.61052631578947,2.2020202020202015,43,NC-17
445,Title 445,Romance,2010,US,Dutch,91,PG,7.0,CinemaNow,0,2023-01-15,34,34,81.20588235294117,0.5882352941176471,0.23529411764705882,96.5764705882353,2.304137039431157,15,PG
446,Title 446,Action,2000,US,English,77,NC-17,9.1,ViewPrime,0,2023-09-07,21,21,81.80952380952381,0.42857142857142855,0.09523809523809523,84.29047619047618,2.0148423005565865,25,NC-17
447,Title 447,Comedy,2013,ES,Italian,135,R,7.8,Netflux,1,2018-10-10,23,23,85.1304347826087,0.5217391304347826,0.21739130434782608,89.75652173913045,1.8914653784219002,12,R
448,Title 448,Sci-Fi,2000,IT,French,151,R,6.3,CinemaNow,0,2016-12-14,31,31,74.45161290322581,0.5161290322580645,0.22580645161290322,87.19677419354838,1.7511215552232429,25,R
449,Title 449,Romance,2024,JP,Dutch,97,NC-17,7.7,ViewPrime,0,2019-03-30,27,27,97.92592592592592,0.5555555555555556,0.1111111111111111,88.03333333333335,2.2317678503245513,1,NC-17
450,Title 450,Sci-Fi,2024,DE,French,85,G,5.1,Streamio,0,2024-07-16,21,21,92.95238095238095,0.6190476190476191,0.19047619047619047,78.57619047619048,2.522128851540616,1,G
451,Title 451,Drama,1991,JP,Dutch,96,NC-17,6.9,Netflux,0,2020-07-25,25,25,77.56,0.28,0.16,71.5,1.5279166666666668,34,NC-17
452,Title 452,Action,2001,UK,German,128,PG-13,7.7,ViewPrime,0,2022-02-18,19,19,95.78947368421052,0.6842105263157895,0.3157894736842105,99.89999999999999,2.432565789473684,24,PG-13
453,Title 453,Comedy,2025,KR,Dutch,154,G,7.5,CinemaNow,1,2017-05-08,31,31,101.45161290322581,0.3870967741935484,0.22580645161290322,86.74516129032259,1.658776707163804,0,G
454,Title 454,Thriller,2024,UK,Dutch,105,G,7.7,Netflux,0,2015-07-17,27,27,82.33333333333333,0.5185185185185185,0.37037037037037035,99.14444444444445,2.1915343915343914,1,G
455,Title 455,Animation,2008,NL,French,145,R,8.0,Streamio,0,2018-12-09,32,32,99.90625,0.59375,0.15625,96.7,2.032758620689655,17,R
456,Title 456,Romance,2004,UK,Korean,97,PG,7.6,Streamio,0,2015-10-29,23,23,104.52173913043478,0.5652173913043478,0.08695652173913043,84.4086956521739,2.2949350067234424,21,PG
457,Title 457,Drama,1998,US,Dutch,106,G,7.5,Netflux,0,2018-11-01,26,26,95.73076923076923,0.5769230769230769,0.3076923076923077,97.33076923076923,2.364658925979681,27,G
458,Title 458,Action,2004,IT,Italian,180,G,7.2,CinemaNow,0,2021-08-30,31,31,94.58064516129032,0.5483870967741935,0.25806451612903225,94.92258064516129,1.8802867383512545,21,G
459,Title 459,Horror,2025,US,Japanese,82,NC-17,5.7,Streamio,1,2016-10-05,30,30,92.9,0.6333333333333333,0.2,88.16666666666666,2.5995934959349594,0,NC-17
460,Title 460,Drama,1986,ES,German,88,R,8.3,CinemaNow,1,2022-05-29,24,24,105.04166666666667,0.5416666666666666,0.375,101.73333333333333,2.6519886363636362,39,R
461,Title 461,Sci-Fi,1999,FR,Italian,52,R,7.0,Streamio,1,2016-09-21,20,20,94.95,0.6,0.3,92.0,3.325961538461538,26,R
462,Title 462,Drama,2003,US,Japanese,62,PG-13,7.8,Streamio,1,2017-03-28,22,22,97.45454545454545,0.36363636363636365,0.18181818181818182,79.47272727272727,2.480938416422287,22,PG-13
463,Title 463,Comedy,1981,FR,French,114,G,8.1,Streamio,0,2024-06-18,26,26,80.1923076923077,0.34615384615384615,0.19230769230769232,83.02307692307693,1.5880566801619433,44,G
464,Title 464,Comedy,1999,NL,Korean,165,PG-13,6.4,Netflux,0,2022-03-14,23,23,90.8695652173913,0.43478260869565216,0.17391304347826086,76.23478260869565,1.5942028985507246,26,PG-13
